time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.angle_min,.angle_max,.angle_increment,.time_increment,.scan_time,.range_min,.range_max,.ranges,.intensities
1970/01/01/02:01:09.068000,344,69,60000000,base_scan,0.0,6.28318977356,0.0175019223243,0.0,0.0,0.119999997318,3.5,"(inf, inf, inf, inf, inf, inf, inf, inf, 3.0960724353790283, 3.074995994567871, 3.070430040359497, 2.065927028656006, 2.033396005630493, 1.9995291233062744, 1.999778151512146, 1.9921002388000488, 2.0143556594848633, 2.0269622802734375, 2.0521607398986816, inf, inf, inf, 1.050367832183838, 0.9996645450592041, 0.9994063973426819, 0.9856341481208801, 0.9893296957015991, 0.9622939229011536, 0.9488519430160522, 0.981315016746521, 0.9550838470458984, 0.9651145339012146, 0.9831311106681824, 0.9996972680091858, 1.00164794921875, 1.0120058059692383, 1.0840038061141968, 3.355273723602295, 3.336712121963501, 3.1473639011383057, 2.8311500549316406, 2.719454288482666, 2.7079453468322754, 2.680452585220337, 2.68149471282959, 2.6662280559539795, 2.6494314670562744, 2.6121599674224854, 2.631256103515625, 2.6129798889160156, 2.6068098545074463, 2.598660707473755, 2.588122606277466, 2.573035955429077, 2.496819257736206, 2.392265558242798, 2.292731761932373, 2.2442626953125, 2.1577587127685547, 2.1064670085906982, 2.0370707511901855, 1.9613205194473267, 1.9032148122787476, 1.8371275663375854, 1.801241159439087, 1.7648706436157227, 1.7103852033615112, 1.6807693243026733, 1.6607532501220703, 1.5970443487167358, 1.586208462715149, 1.534449815750122, 1.5031174421310425, 1.469488501548767, 1.455753207206726, 1.430414080619812, 1.4072942733764648, 1.397942304611206, 1.349809169769287, 1.3436716794967651, 1.3231149911880493, 1.3017596006393433, 1.2962697744369507, 1.2587502002716064, 1.2392303943634033, 0.8462358713150024, 0.8384578227996826, 0.8234210014343262, 0.8229601383209229, 0.8085125088691711, 0.7685632109642029, 0.7739460468292236, 0.7684817314147949, 0.7654281258583069, 0.7692970633506775, 0.7474009394645691, 0.7417500019073486, 0.734064519405365, 0.7452139854431152, 0.7300685048103333, 0.7424721717834473, 0.7041439414024353, 0.715618908405304, 0.7022826075553894, 0.7052202820777893, 0.6987130641937256, 0.6914515495300293, 0.6879561543464661, 0.7116247415542603, 0.6896651983261108, 0.6961794495582581, 0.7115927934646606, 0.6854379773139954, 0.6913176774978638, 0.6757727265357971, 0.6880475878715515, 0.6941349506378174, 0.6899442076683044, 0.6899423003196716, 0.6649267673492432, 0.6692050695419312, 0.6853049397468567, 0.6813296675682068, 0.6831591725349426, 0.6917919516563416, 0.6906498670578003, 0.6829553842544556, 0.6967859864234924, 0.6966026425361633, 0.6869472861289978, 0.6830018162727356, 0.6935270428657532, 0.6963129639625549, 0.6840876340866089, 0.6508228182792664, 0.6681625843048096, 0.6538116335868835, 0.6259212493896484, 0.6120789647102356, 0.6096956133842468, 0.5995664000511169, 0.594744861125946, 0.5873402953147888, 0.5736366510391235, 0.568771243095398, 0.5616079568862915, 0.5470645427703857, 0.5479435920715332, 0.542297899723053, 0.5170238614082336, 0.5402082204818726, 0.5306032299995422, 0.5151921510696411, 0.5232271552085876, 0.50318443775177, 0.5104875564575195, 0.5047643184661865, 0.48715338110923767, 0.5076688528060913, 0.5041989684104919, 0.4812929928302765, 0.4849071204662323, 0.48360204696655273, 0.47321194410324097, 0.4716094434261322, 0.47102728486061096, 0.4859912097454071, 0.46347782015800476, 0.4795076549053192, 0.4783671200275421, 0.46766042709350586, 0.4577600955963135, 0.4525977671146393, 0.48054376244544983, 0.4736655056476593, 0.4667589068412781, 0.47078192234039307, 0.47657427191734314, 0.4750397205352783, 0.45776495337486267, 0.46766921877861023, 0.4725518822669983, 0.45382434129714966, 0.46772846579551697, 0.46764445304870605, 0.46273553371429443, 0.47263842821121216, 0.4757292568683624, 0.46221235394477844, 0.46883004903793335, 0.47179433703422546, 0.46471747756004333, 0.46446728706359863, 0.47417503595352173, 0.47635430097579956, 0.47301173210144043, 0.4977009892463684, 0.4878741204738617, 0.4892565608024597, 0.4848531186580658, 0.4749375879764557, 0.48613518476486206, 0.5006378293037415, 0.5036872625350952, 0.49578040838241577, 0.5188847184181213, 0.5053449869155884, 0.5299749970436096, 0.5236876606941223, 0.54427570104599, 0.5387954711914062, 0.5268486142158508, 0.5754967927932739, 0.5541128516197205, 0.5570774078369141, 0.5747052431106567, 0.5668786764144897, 0.5755540728569031, 0.5967883467674255, 0.5958933234214783, 0.6105683445930481, 0.6040569543838501, 0.6184955835342407, 0.6320526003837585, 0.6502863764762878, 0.6557580828666687, 0.6734213829040527, 0.6736685633659363, 0.7126429080963135, 0.691847026348114, 0.7116355299949646, 0.7409390807151794, 0.7409712672233582, 0.7995890378952026, 0.8054409623146057, 0.8280231356620789, 0.8422122597694397, 0.8464330434799194, 0.8850175142288208, 0.9123327732086182, 0.9498488306999207, 0.958217203617096, 1.0084043741226196, 1.043621301651001, 1.0732066631317139, 1.117971658706665, 1.1687355041503906, 1.1975265741348267, 1.2563138008117676, 1.3150771856307983, 1.373374342918396, 1.4493521451950073, 1.5399365425109863, 1.619738221168518, 1.7176368236541748, 1.7310107946395874, 1.7291311025619507, 1.7292207479476929, 1.7534470558166504, 1.7618064880371094, 1.7453789710998535, 1.7969776391983032, 1.8082971572875977, 1.814549446105957, 1.8344557285308838, 1.8463959693908691, 1.8497179746627808, 1.8750405311584473, 1.8847026824951172, 1.9119669198989868, 1.9308212995529175, 1.9409197568893433, 2.366664409637451, 2.3854804039001465, 2.4166147708892822, 2.4326393604278564, 2.4785871505737305, 2.5097525119781494, 2.545488119125366, 2.5971484184265137, 2.6121280193328857, 2.6494522094726562, 2.695209503173828, 2.7441306114196777, 2.7783968448638916, 2.8530871868133545, 2.8940207958221436, 2.954237937927246, 3.020216703414917, 3.074528455734253, 3.1519064903259277, 3.1834657192230225, 3.289804458618164, 3.336684226989746, 3.4414494037628174, inf, 1.849683165550232, 1.8108043670654297, 1.800000548362732, 1.7723240852355957, 1.7893189191818237, 1.7744961977005005, 1.8111480474472046, 1.8118172883987427, 1.8767280578613281, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 2.5572025775909424, 2.532475471496582, 2.5202484130859375, 2.519526958465576, 1.063223958015442, 1.031538724899292, 1.0134680271148682, 1.0147017240524292, 0.9911807179450989, 0.9895663857460022, 0.9850419759750366, 1.0029406547546387, 0.9629554748535156, 0.9846761226654053, 0.9644255638122559, 1.0043666362762451, 1.0047427415847778, 1.029010534286499, 1.0511510372161865, inf, inf, inf, inf, 2.069432258605957, 2.021907329559326, 2.0086145401000977, 1.9962793588638306, 2.0168261528015137, 2.0317161083221436, 2.043468475341797, 2.1044647693634033, 3.0884151458740234, 3.071674108505249, 3.110504627227783, inf, inf, inf, inf, inf, inf, inf, inf)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.792890024720791e-37, 8.792890024720791e-37, 8.792890024720791e-37, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 0.0, 0.0, 0.0, 7.0981305149583e-37, 7.0981305149583e-37, 7.0981305149583e-37, 7.0981305149583e-37, 7.0981305149583e-37, 7.0981305149583e-37, 7.0981305149583e-37, 7.0981305149583e-37, 7.0981305149583e-37, 7.0981305149583e-37, 7.0981305149583e-37, 7.0981305149583e-37, 7.0981305149583e-37, 7.0981305149583e-37, 7.0981305149583e-37, 7.15456968898825e+22, 7.15456968898825e+22, 5.871244159528224e-37, 5.871244159528224e-37, 5.871244159528224e-37, 5.871244159528224e-37, 5.871244159528224e-37, 5.871244159528224e-37, 5.871244159528224e-37, 5.871244159528224e-37, 5.871244159528224e-37, 5.871244159528224e-37, 5.871244159528224e-37, 5.871244159528224e-37, 5.871244159528224e-37, 5.871244159528224e-37, 5.871244159528224e-37, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 6.1618317583868925e-37, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.451216473741364e-37, 7.451216473741364e-37, 7.451216473741364e-37, 7.451216473741364e-37, 7.451216473741364e-37, 7.451216473741364e-37, 7.451216473741364e-37, 7.451216473741364e-37, 7.451216473741364e-37, 7.451216473741364e-37, 7.451216473741364e-37, 7.451216473741364e-37, 7.451216473741364e-37, 7.451216473741364e-37, 7.451216473741364e-37, 7.451216473741364e-37, 7.451216473741364e-37, 7.451216473741364e-37, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 7.15456968898825e+22, 0.0, 6.258208806815822e-37, 6.258208806815822e-37, 6.258208806815822e-37, 6.258208806815822e-37, 6.258208806815822e-37, 6.258208806815822e-37, 6.258208806815822e-37, 6.258208806815822e-37, 6.258208806815822e-37, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 7.308197037771567e-37, 7.308197037771567e-37, 7.308197037771567e-37, 7.308197037771567e-37, 7.308197037771567e-37, 7.308197037771567e-37, 7.308197037771567e-37, 7.308197037771567e-37, 7.308197037771567e-37, 7.308197037771567e-37, 7.308197037771567e-37, 7.308197037771567e-37, 7.308197037771567e-37, 7.308197037771567e-37, 7.308197037771567e-37, 0.0, 0.0, 0.0, 0.0, 1.999003959374743e-19, 1.999003959374743e-19, 1.999003959374743e-19, 1.999003959374743e-19, 1.999003959374743e-19, 1.999003959374743e-19, 1.999003959374743e-19, 1.999003959374743e-19, 2.8181019581573235e+20, 2.8181019581573235e+20, 2.8181019581573235e+20, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
