time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,angle_min,angle_max,angle_increment,time_increment,scan_time,range_min,range_max,ranges,intensities
1970/01/01/02:01:52.454000,497,112,439000000,base_scan,0.0,6.28318977356,0.0175019223243,0.0,0.0,0.119999997318,3.5,"(inf, inf, inf, inf, inf, inf, inf, 3.0991098880767822, 3.036879539489746, 3.068045139312744, 2.0460453033447266, 2.024991512298584, 1.9765971899032593, 1.971086025238037, 1.9676319360733032, 1.9925692081451416, 1.994543433189392, 2.0302982330322266, inf, inf, 1.0312013626098633, 1.0016618967056274, 0.9411904215812683, 0.9398000836372375, 0.944517970085144, 0.9484630227088928, 0.9290302395820618, 0.9480059146881104, 0.9546941518783569, 0.9440123438835144, 0.9453411102294922, 0.957594633102417, 0.9762694835662842, 0.9674561023712158, 0.9931568503379822, 1.0426126718521118, 2.465179443359375, 2.4622445106506348, 2.4652416706085205, 2.475163459777832, 2.5104408264160156, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, inf, 1.7823597192764282, 1.7560069561004639, 1.7368650436401367, 1.723860502243042, 1.7414524555206299, 1.7190877199172974, 1.745549201965332, 1.7594964504241943, 1.8059465885162354, 3.3957865238189697, 3.3619651794433594, 3.3354382514953613, 3.2993743419647217, 3.2848029136657715, 3.2551867961883545, 3.2311244010925293, 3.211742639541626, 3.162210464477539, 2.9407167434692383, 2.736013412475586, 2.605250597000122, 2.563927412033081, 2.5605103969573975, 2.565253257751465, 2.549996852874756, 2.5514423847198486, 2.520146131515503, 2.5275771617889404, 2.5270910263061523, 2.446392297744751, 2.349104881286621, 2.270883560180664, 2.197932720184326, 2.1307263374328613, 2.0546023845672607, 1.9804596900939941, 1.9302411079406738, 1.8877304792404175, 1.8374656438827515, 1.7961652278900146, 1.7384066581726074, 1.6909630298614502, 1.683655858039856, 1.6125012636184692, 1.5886367559432983, 1.5619077682495117, 1.511750340461731, 1.4909436702728271, 1.4739744663238525, 1.423276662826538, 1.4196959733963013, 1.3823652267456055, 1.3601555824279785, 1.3355233669281006, 1.3081146478652954, 1.3051949739456177, 1.2857632637023926, 1.2553515434265137, 1.2503411769866943, 1.2421917915344238, 1.214782476425171, 1.1964761018753052, 1.1768836975097656, 1.1544253826141357, 1.1739476919174194, 1.1404633522033691, 1.1472644805908203, 1.1334176063537598, 1.127646803855896, 1.1190036535263062, 1.0876747369766235, 1.0941200256347656, 1.1047825813293457, 1.0793851613998413, 1.0711687803268433, 1.0739741325378418, 1.041229009628296, 1.0351829528808594, 1.0526440143585205, 1.0379424095153809, 1.044604778289795, 1.031779408454895, 1.021384835243225, 1.019333004951477, 1.027079701423645, 1.0189512968063354, 1.0068426132202148, 1.016385555267334, 1.0056889057159424, 1.0078914165496826, 1.0065441131591797, 1.0109584331512451, 1.001929759979248, 0.9701924920082092, 1.0037386417388916, 0.9908088445663452, 0.9598105549812317, 0.9331765174865723, 0.9299946427345276, 0.8749775886535645, 0.8615999221801758, 0.8433294296264648, 0.8234009146690369, 0.7941629886627197, 0.7890502214431763, 0.7726354598999023, 0.7459100484848022, 0.7388474941253662, 0.72217857837677, 0.6987875699996948, 0.7116039991378784, 0.7032645344734192, 0.6882902383804321, 0.6488732099533081, 0.6761617064476013, 0.654702365398407, 0.6410375833511353, 0.629109263420105, 0.62209153175354, 0.6162558197975159, 0.5909034609794617, 0.6199160218238831, 0.5888064503669739, 0.5972672700881958, 0.5762028098106384, 0.5729257464408875, 0.5719338655471802, 0.5765600800514221, 0.5692550539970398, 0.5441412925720215, 0.5454865097999573, 0.5303701162338257, 0.5504100918769836, 0.5328440070152283, 0.5246513485908508, 0.5558343529701233, 0.5140220522880554, 0.5370526313781738, 0.5196770429611206, 0.5228265523910522, 0.502875804901123, 0.5117228031158447, 0.5012660622596741, 0.5087650418281555, 0.5123540759086609, 0.5086511969566345, 0.5093027353286743, 0.502371609210968, 0.5057543516159058, 0.5061162114143372, 0.5154632925987244, 0.4996434450149536, 0.5046454071998596, 0.5178497433662415, 0.5034015774726868, 0.5141063928604126, 0.5039224624633789, 0.5141310691833496, 0.5158699750900269, 0.5060669183731079, 0.4998878240585327, 0.48992007970809937, 0.5161458849906921, 0.5292661786079407, 0.5052762627601624, 0.5325357913970947, 0.5097801089286804, 0.5072592496871948, 0.5071842074394226, 0.521396815776825, 0.5147083401679993, 0.5183395743370056, 0.5351929664611816, 0.5330917835235596, 0.5293811559677124, 0.5410470962524414, 0.5379334092140198, 0.5285139083862305, 0.5313166975975037, 0.5617669820785522, 0.5652626156806946, 0.5594851970672607, 0.5822295546531677, 0.5856615900993347, 0.5718886852264404, 0.593696117401123, 0.5755370259284973, 0.6134935021400452, 0.5955628752708435, 0.6074583530426025, 0.6085850596427917, 0.6463921666145325, 0.6348088979721069, 0.6258094310760498, 0.6490880846977234, 0.6713276505470276, 0.6635859608650208, 0.7031643390655518, 0.6893042325973511, 0.7277048230171204, 0.7247989773750305, 0.7266806364059448, 0.7330739498138428, 0.7563489675521851, 0.794126570224762, 0.797033965587616, 0.828928530216217, 0.8462511301040649, 0.8568512797355652, 0.8678075671195984, 0.8950794339179993, 0.9087029695510864, 0.9486663937568665, 0.97584068775177, 1.0022565126419067, 1.0200828313827515, 1.0722776651382446, 1.1026278734207153, 1.131234049797058, 1.1688824892044067, 1.2182844877243042, 1.2743597030639648, 1.3302189111709595, 1.3889027833938599, 1.464663028717041, 1.5061757564544678, 1.543861746788025, 1.5422630310058594, 1.5469379425048828, 1.544015645980835, 1.5625637769699097, 1.5772639513015747, 1.5667017698287964, 1.5726001262664795, 1.596805453300476, 1.613115668296814, 1.6129441261291504, 1.6303188800811768, 1.6496132612228394, 1.9191867113113403, 2.2709429264068604, 2.27909517288208, 2.3153536319732666, 2.3436107635498047, 2.3363640308380127, 2.378267765045166, 2.393092632293701, 2.4255876541137695, 2.4602906703948975, 2.4879343509674072, 2.5172839164733887, 2.5578033924102783, 2.5930075645446777, 2.631009578704834, 2.656276226043701, 2.699554681777954, 2.7489233016967773, 2.7772905826568604, 2.824796438217163, 2.8945882320404053, 2.9280812740325928, 2.9846997261047363, 3.049588441848755, 3.1070895195007324, 3.1802825927734375, 1.0936689376831055, 1.0393147468566895, 1.041819453239441, 1.00298011302948, 0.9794319868087769, 1.002878189086914, 0.9849616289138794, 0.974107027053833, 0.9957112669944763, 0.9914501309394836, 1.0064058303833008, 0.9978109002113342, 1.027478575706482, 1.008151650428772, 1.049968957901001, inf, inf, inf, inf, 2.1216349601745605, 2.0515635013580322, 2.0026700496673584, 1.9915655851364136, 1.9849574565887451, 2.001248359680176, 2.010647773742676, 2.0494091510772705, 3.094235897064209, 3.0516364574432373, 3.0900533199310303, 3.1243131160736084, inf, inf, inf, inf, inf, inf, inf, inf, inf)","(0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.302787696336089e+31, 7.302787696336089e+31, 7.302787696336089e+31, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 0.0, 0.0, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.954627920180425e-37, 5.954627920180425e-37, 5.954627920180425e-37, 5.954627920180425e-37, 5.954627920180425e-37, 5.954627920180425e-37, 5.954627920180425e-37, 5.954627920180425e-37, 5.954627920180425e-37, 5.954627920180425e-37, 5.954627920180425e-37, 5.954627920180425e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.931568601067004e-37, 5.931568601067004e-37, 5.931568601067004e-37, 5.931568601067004e-37, 5.931568601067004e-37, 5.931568601067004e-37, 5.931568601067004e-37, 5.931568601067004e-37, 5.931568601067004e-37, 5.931568601067004e-37, 5.931568601067004e-37, 5.931568601067004e-37, 5.931568601067004e-37, 5.931568601067004e-37, 5.931568601067004e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 5.503995445322044e-37, 1.0537764451722624e-42, 1.0537764451722624e-42, 1.0537764451722624e-42, 1.0537764451722624e-42, 1.0537764451722624e-42, 1.0537764451722624e-42, 1.0537764451722624e-42, 1.0537764451722624e-42, 1.0537764451722624e-42, 1.0537764451722624e-42, 1.0537764451722624e-42, 1.0537764451722624e-42, 1.0537764451722624e-42, 1.0537764451722624e-42, 1.0537764451722624e-42, 0.0, 0.0, 0.0, 0.0, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 8.407790785948902e-45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0)"
